system_config_id,core_config_id,bandwidth_variant_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size
1934,194,4,178,4,14.6,488054,4844989
1935,194,5,178,4,20.9,488054,4844989
1936,194,6,178,4,29.9,488054,4844989
1937,194,7,178,4,42.7,488054,4844989
1938,194,8,178,4,61.0,488054,4844989
1939,194,9,178,4,87.4,488054,4844989
1940,194,10,178,4,125.0,488054,4844989
1941,195,1,491,6,5.0,927779,6224225
1942,195,2,491,6,7.1,927779,6224225
1943,195,3,491,6,10.2,927779,6224225
1944,195,4,491,6,14.6,927779,6224225
1945,195,5,491,6,20.9,927779,6224225
1946,195,6,491,6,29.9,927779,6224225
1947,195,7,491,6,42.7,927779,6224225
1948,195,8,491,6,61.0,927779,6224225
1949,195,9,491,6,87.4,927779,6224225
1950,195,10,491,6,125.0,927779,6224225
1951,196,1,580,6,5.0,167827,3249308
1952,196,2,580,6,7.1,167827,3249308
1953,196,3,580,6,10.2,167827,3249308
1954,196,4,580,6,14.6,167827,3249308
1955,196,5,580,6,20.9,167827,3249308
1956,196,6,580,6,29.9,167827,3249308
1957,196,7,580,6,42.7,167827,3249308
1958,196,8,580,6,61.0,167827,3249308
1959,196,9,580,6,87.4,167827,3249308
1960,196,10,580,6,125.0,167827,3249308
1961,197,1,88,4,5.0,465040,1419318
1962,197,2,88,4,7.1,465040,1419318
1963,197,3,88,4,10.2,465040,1419318
1964,197,4,88,4,14.6,465040,1419318
1965,197,5,88,4,20.9,465040,1419318
1966,197,6,88,4,29.9,465040,1419318
1967,197,7,88,4,42.7,465040,1419318
1968,197,8,88,4,61.0,465040,1419318
1969,197,9,88,4,87.4,465040,1419318
1970,197,10,88,4,125.0,465040,1419318
1971,198,1,482,5,5.0,336668,3768166
1972,198,2,482,5,7.1,336668,3768166
1973,198,3,482,5,10.2,336668,3768166
1974,198,4,482,5,14.6,336668,3768166
1975,198,5,482,5,20.9,336668,3768166
1976,198,6,482,5,29.9,336668,3768166
1977,198,7,482,5,42.7,336668,3768166
1978,198,8,482,5,61.0,336668,3768166
1979,198,9,482,5,87.4,336668,3768166
1980,198,10,482,5,125.0,336668,3768166
1981,199,1,682,2,5.0,148856,5776151
1982,199,2,682,2,7.1,148856,5776151
1983,199,3,682,2,10.2,148856,5776151
1984,199,4,682,2,14.6,148856,5776151
1985,199,5,682,2,20.9,148856,5776151
1986,199,6,682,2,29.9,148856,5776151
1987,199,7,682,2,42.7,148856,5776151
1988,199,8,682,2,61.0,148856,5776151
1989,199,9,682,2,87.4,148856,5776151
1990,199,10,682,2,125.0,148856,5776151
1991,200,1,358,3,5.0,1040225,5729202
1992,200,2,358,3,7.1,1040225,5729202
1993,200,3,358,3,10.2,1040225,5729202
1994,200,4,358,3,14.6,1040225,5729202
1995,200,5,358,3,20.9,1040225,5729202
1996,200,6,358,3,29.9,1040225,5729202
1997,200,7,358,3,42.7,1040225,5729202
1998,200,8,358,3,61.0,1040225,5729202
1999,200,9,358,3,87.4,1040225,5729202
2000,200,10,358,3,125.0,1040225,5729202
2001,201,1,697,7,5.0,203528,6190154
2002,201,2,697,7,7.1,203528,6190154
2003,201,3,697,7,10.2,203528,6190154
2004,201,4,697,7,14.6,203528,6190154
2005,201,5,697,7,20.9,203528,6190154
2006,201,6,697,7,29.9,203528,6190154
2007,201,7,697,7,42.7,203528,6190154
2008,201,8,697,7,61.0,203528,6190154
2009,201,9,697,7,87.4,203528,6190154
2010,201,10,697,7,125.0,203528,6190154
2011,202,1,418,6,5.0,1182806,753016
2012,202,2,418,6,7.1,1182806,753016
2013,202,3,418,6,10.2,1182806,753016
2014,202,4,418,6,14.6,1182806,753016
2015,202,5,418,6,20.9,1182806,753016
2016,202,6,418,6,29.9,1182806,753016
2017,202,7,418,6,42.7,1182806,753016
2018,202,8,418,6,61.0,1182806,753016
2019,202,9,418,6,87.4,1182806,753016
2020,202,10,418,6,125.0,1182806,753016
2021,203,1,833,2,5.0,833179,1221269
2022,203,2,833,2,7.1,833179,1221269
2023,203,3,833,2,10.2,833179,1221269
2024,203,4,833,2,14.6,833179,1221269
2025,203,5,833,2,20.9,833179,1221269
2026,203,6,833,2,29.9,833179,1221269
2027,203,7,833,2,42.7,833179,1221269
2028,203,8,833,2,61.0,833179,1221269
2029,203,9,833,2,87.4,833179,1221269
2030,203,10,833,2,125.0,833179,1221269
2031,204,1,601,6,5.0,492078,4305921
2032,204,2,601,6,7.1,492078,4305921
2033,204,3,601,6,10.2,492078,4305921
2034,204,4,601,6,14.6,492078,4305921
2035,204,5,601,6,20.9,492078,4305921
2036,204,6,601,6,29.9,492078,4305921
2037,204,7,601,6,42.7,492078,4305921
2038,204,8,601,6,61.0,492078,4305921
2039,204,9,601,6,87.4,492078,4305921
2040,204,10,601,6,125.0,492078,4305921
2041,205,1,632,3,5.0,781390,2024723
2042,205,2,632,3,7.1,781390,2024723
2043,205,3,632,3,10.2,781390,2024723
2044,205,4,632,3,14.6,781390,2024723
2045,205,5,632,3,20.9,781390,2024723
2046,205,6,632,3,29.9,781390,2024723
2047,205,7,632,3,42.7,781390,2024723
2048,205,8,632,3,61.0,781390,2024723
2049,205,9,632,3,87.4,781390,2024723
2050,205,10,632,3,125.0,781390,2024723
2051,206,1,436,8,5.0,378199,984646
2052,206,2,436,8,7.1,378199,984646
2053,206,3,436,8,10.2,378199,984646
2054,206,4,436,8,14.6,378199,984646
2055,206,5,436,8,20.9,378199,984646
2056,206,6,436,8,29.9,378199,984646
2057,206,7,436,8,42.7,378199,984646
2058,206,8,436,8,61.0,378199,984646
2059,206,9,436,8,87.4,378199,984646
2060,206,10,436,8,125.0,378199,984646
2061,207,1,790,7,5.0,78612,2654643
2062,207,2,790,7,7.1,78612,2654643
2063,207,3,790,7,10.2,78612,2654643
2064,207,4,790,7,14.6,78612,2654643
2065,207,5,790,7,20.9,78612,2654643
2066,207,6,790,7,29.9,78612,2654643
2067,207,7,790,7,42.7,78612,2654643
2068,207,8,790,7,61.0,78612,2654643
2069,207,9,790,7,87.4,78612,2654643
2070,207,10,790,7,125.0,78612,2654643
2071,208,1,319,6,5.0,808579,4735585
2072,208,2,319,6,7.1,808579,4735585
2073,208,3,319,6,10.2,808579,4735585
2074,208,4,319,6,14.6,808579,4735585
2075,208,5,319,6,20.9,808579,4735585
2076,208,6,319,6,29.9,808579,4735585
2077,208,7,319,6,42.7,808579,4735585
2078,208,8,319,6,61.0,808579,4735585
2079,208,9,319,6,87.4,808579,4735585
2080,208,10,319,6,125.0,808579,4735585
2081,209,1,512,4,5.0,687763,6345894
2082,209,2,512,4,7.1,687763,6345894
2083,209,3,512,4,10.2,687763,6345894
2084,209,4,512,4,14.6,687763,6345894
2085,209,5,512,4,20.9,687763,6345894
2086,209,6,512,4,29.9,687763,6345894
2087,209,7,512,4,42.7,687763,6345894
2088,209,8,512,4,61.0,687763,6345894
2089,209,9,512,4,87.4,687763,6345894
2090,209,10,512,4,125.0,687763,6345894
2091,210,1,454,4,5.0,326607,1373017
2092,210,2,454,4,7.1,326607,1373017
2093,210,3,454,4,10.2,326607,1373017
2094,210,4,454,4,14.6,326607,1373017
2095,210,5,454,4,20.9,326607,1373017
2096,210,6,454,4,29.9,326607,1373017
2097,210,7,454,4,42.7,326607,1373017
2098,210,8,454,4,61.0,326607,1373017
2099,210,9,454,4,87.4,326607,1373017
2100,210,10,454,4,125.0,326607,1373017
2101,211,1,235,7,5.0,801870,7204118
2102,211,2,235,7,7.1,801870,7204118
2103,211,3,235,7,10.2,801870,7204118
2104,211,4,235,7,14.6,801870,7204118
2105,211,5,235,7,20.9,801870,7204118
2106,211,6,235,7,29.9,801870,7204118
2107,211,7,235,7,42.7,801870,7204118
2108,211,8,235,7,61.0,801870,7204118
2109,211,9,235,7,87.4,801870,7204118
2110,211,10,235,7,125.0,801870,7204118
2111,212,1,664,5,5.0,442214,2069828
2112,212,2,664,5,7.1,442214,2069828
2113,212,3,664,5,10.2,442214,2069828
2114,212,4,664,5,14.6,442214,2069828
2115,212,5,664,5,20.9,442214,2069828
2116,212,6,664,5,29.9,442214,2069828
2117,212,7,664,5,42.7,442214,2069828
2118,212,8,664,5,61.0,442214,2069828
2119,212,9,664,5,87.4,442214,2069828
2120,212,10,664,5,125.0,442214,2069828
2121,213,1,700,6,5.0,247217,1805565
2122,213,2,700,6,7.1,247217,1805565
2123,213,3,700,6,10.2,247217,1805565
2124,213,4,700,6,14.6,247217,1805565
2125,213,5,700,6,20.9,247217,1805565
2126,213,6,700,6,29.9,247217,1805565
2127,213,7,700,6,42.7,247217,1805565
2128,213,8,700,6,61.0,247217,1805565
2129,213,9,700,6,87.4,247217,1805565
2130,213,10,700,6,125.0,247217,1805565
2131,214,1,81,6,5.0,316968,2365480
2132,214,2,81,6,7.1,316968,2365480
2133,214,3,81,6,10.2,316968,2365480
2134,214,4,81,6,14.6,316968,2365480
2135,214,5,81,6,20.9,316968,2365480
2136,214,6,81,6,29.9,316968,2365480
2137,214,7,81,6,42.7,316968,2365480
2138,214,8,81,6,61.0,316968,2365480
2139,214,9,81,6,87.4,316968,2365480
2140,214,10,81,6,125.0,316968,2365480
2141,215,1,264,6,5.0,1188411,5498682
2142,215,2,264,6,7.1,1188411,5498682
2143,215,3,264,6,10.2,1188411,5498682
2144,215,4,264,6,14.6,1188411,5498682
2145,215,5,264,6,20.9,1188411,5498682
2146,215,6,264,6,29.9,1188411,5498682
2147,215,7,264,6,42.7,1188411,5498682
2148,215,8,264,6,61.0,1188411,5498682
2149,215,9,264,6,87.4,1188411,5498682
2150,215,10,264,6,125.0,1188411,5498682
2151,216,1,332,6,5.0,183548,654336
2152,216,2,332,6,7.1,183548,654336
2153,216,3,332,6,10.2,183548,654336
2154,216,4,332,6,14.6,183548,654336
2155,216,5,332,6,20.9,183548,654336
2156,216,6,332,6,29.9,183548,654336
2157,216,7,332,6,42.7,183548,654336
2158,216,8,332,6,61.0,183548,654336
2159,216,9,332,6,87.4,183548,654336
2160,216,10,332,6,125.0,183548,654336
2161,217,1,825,5,5.0,175925,5979388
2162,217,2,825,5,7.1,175925,5979388
2163,217,3,825,5,10.2,175925,5979388
2164,217,4,825,5,14.6,175925,5979388
2165,217,5,825,5,20.9,175925,5979388
2166,217,6,825,5,29.9,175925,5979388
2167,217,7,825,5,42.7,175925,5979388
2168,217,8,825,5,61.0,175925,5979388
2169,217,9,825,5,87.4,175925,5979388
2170,217,10,825,5,125.0,175925,5979388
2171,218,1,262,5,5.0,1160842,921931
2172,218,2,262,5,7.1,1160842,921931
2173,218,3,262,5,10.2,1160842,921931
2174,218,4,262,5,14.6,1160842,921931
2175,218,5,262,5,20.9,1160842,921931
2176,218,6,262,5,29.9,1160842,921931
2177,218,7,262,5,42.7,1160842,921931
2178,218,8,262,5,61.0,1160842,921931
2179,218,9,262,5,87.4,1160842,921931
2180,218,10,262,5,125.0,1160842,921931
2181,219,1,37,7,5.0,225012,7920954
2182,219,2,37,7,7.1,225012,7920954
2183,219,3,37,7,10.2,225012,7920954
2184,219,4,37,7,14.6,225012,7920954
2185,219,5,37,7,20.9,225012,7920954
2186,219,6,37,7,29.9,225012,7920954
2187,219,7,37,7,42.7,225012,7920954
2188,219,8,37,7,61.0,225012,7920954
2189,219,9,37,7,87.4,225012,7920954
2190,219,10,37,7,125.0,225012,7920954
2191,220,1,496,3,5.0,469525,6532850
2192,220,2,496,3,7.1,469525,6532850
2193,220,3,496,3,10.2,469525,6532850
2194,220,4,496,3,14.6,469525,6532850
2195,220,5,496,3,20.9,469525,6532850
2196,220,6,496,3,29.9,469525,6532850
2197,220,7,496,3,42.7,469525,6532850
2198,220,8,496,3,61.0,469525,6532850
2199,220,9,496,3,87.4,469525,6532850
2200,220,10,496,3,125.0,469525,6532850
2201,221,1,785,3,5.0,256971,1560624
2202,221,2,785,3,7.1,256971,1560624
2203,221,3,785,3,10.2,256971,1560624
2204,221,4,785,3,14.6,256971,1560624
2205,221,5,785,3,20.9,256971,1560624
2206,221,6,785,3,29.9,256971,1560624
2207,221,7,785,3,42.7,256971,1560624
2208,221,8,785,3,61.0,256971,1560624
2209,221,9,785,3,87.4,256971,1560624
2210,221,10,785,3,125.0,256971,1560624
2211,222,1,310,5,5.0,1088708,5926810
2212,222,2,310,5,7.1,1088708,5926810
2213,222,3,310,5,10.2,1088708,5926810
2214,222,4,310,5,14.6,1088708,5926810
2215,222,5,310,5,20.9,1088708,5926810
2216,222,6,310,5,29.9,1088708,5926810
2217,222,7,310,5,42.7,1088708,5926810
2218,222,8,310,5,61.0,1088708,5926810
2219,222,9,310,5,87.4,1088708,5926810
2220,222,10,310,5,125.0,1088708,5926810
2221,223,1,558,7,5.0,500866,527209
2222,223,2,558,7,7.1,500866,527209
2223,223,3,558,7,10.2,500866,527209
2224,223,4,558,7,14.6,500866,527209
2225,223,5,558,7,20.9,500866,527209
2226,223,6,558,7,29.9,500866,527209
2227,223,7,558,7,42.7,500866,527209
2228,223,8,558,7,61.0,500866,527209
2229,223,9,558,7,87.4,500866,527209
2230,223,10,558,7,125.0,500866,527209
2231,224,1,294,3,5.0,123066,693586
2232,224,2,294,3,7.1,123066,693586
2233,224,3,294,3,10.2,123066,693586
2234,224,4,294,3,14.6,123066,693586
2235,224,5,294,3,20.9,123066,693586
2236,224,6,294,3,29.9,123066,693586
2237,224,7,294,3,42.7,123066,693586
2238,224,8,294,3,61.0,123066,693586
2239,224,9,294,3,87.4,123066,693586
2240,224,10,294,3,125.0,123066,693586
2241,225,1,62,2,5.0,338325,3825828
2242,225,2,62,2,7.1,338325,3825828
2243,225,3,62,2,10.2,338325,3825828
2244,225,4,62,2,14.6,338325,3825828
2245,225,5,62,2,20.9,338325,3825828
2246,225,6,62,2,29.9,338325,3825828
2247,225,7,62,2,42.7,338325,3825828
2248,225,8,62,2,61.0,338325,3825828
2249,225,9,62,2,87.4,338325,3825828
2250,225,10,62,2,125.0,338325,3825828
2251,226,1,965,5,5.0,89017,1799588
2252,226,2,965,5,7.1,89017,1799588
2253,226,3,965,5,10.2,89017,1799588
2254,226,4,965,5,14.6,89017,1799588
2255,226,5,965,5,20.9,89017,1799588
2256,226,6,965,5,29.9,89017,1799588
2257,226,7,965,5,42.7,89017,1799588
2258,226,8,965,5,61.0,89017,1799588
2259,226,9,965,5,87.4,89017,1799588
2260,226,10,965,5,125.0,89017,1799588
2261,227,1,257,3,5.0,309281,1301282
2262,227,2,257,3,7.1,309281,1301282
2263,227,3,257,3,10.2,309281,1301282
2264,227,4,257,3,14.6,309281,1301282
2265,227,5,257,3,20.9,309281,1301282
2266,227,6,257,3,29.9,309281,1301282
2267,227,7,257,3,42.7,309281,1301282
2268,227,8,257,3,61.0,309281,1301282
2269,227,9,257,3,87.4,309281,1301282
2270,227,10,257,3,125.0,309281,1301282
2271,228,1,793,6,5.0,406364,5204107
2272,228,2,793,6,7.1,406364,5204107
2273,228,3,793,6,10.2,406364,5204107
2274,228,4,793,6,14.6,406364,5204107
2275,228,5,793,6,20.9,406364,5204107
2276,228,6,793,6,29.9,406364,5204107
2277,228,7,793,6,42.7,406364,5204107
2278,228,8,793,6,61.0,406364,5204107
2279,228,9,793,6,87.4,406364,5204107
2280,228,10,793,6,125.0,406364,5204107
2281,229,1,271,4,5.0,433420,2827792
2282,229,2,271,4,7.1,433420,2827792
2283,229,3,271,4,10.2,433420,2827792
2284,229,4,271,4,14.6,433420,2827792
2285,229,5,271,4,20.9,433420,2827792
2286,229,6,271,4,29.9,433420,2827792
2287,229,7,271,4,42.7,433420,2827792
2288,229,8,271,4,61.0,433420,2827792
2289,229,9,271,4,87.4,433420,2827792
2290,229,10,271,4,125.0,433420,2827792
2291,230,1,24,3,5.0,244382,5539304
2292,230,2,24,3,7.1,244382,5539304
2293,230,3,24,3,10.2,244382,5539304
2294,230,4,24,3,14.6,244382,5539304
2295,230,5,24,3,20.9,244382,5539304
2296,230,6,24,3,29.9,244382,5539304
2297,230,7,24,3,42.7,244382,5539304
2298,230,8,24,3,61.0,244382,5539304
2299,230,9,24,3,87.4,244382,5539304
2300,230,10,24,3,125.0,244382,5539304
2301,231,1,708,6,5.0,678329,1019555
2302,231,2,708,6,7.1,678329,1019555
2303,231,3,708,6,10.2,678329,1019555
2304,231,4,708,6,14.6,678329,1019555
2305,231,5,708,6,20.9,678329,1019555
2306,231,6,708,6,29.9,678329,1019555
2307,231,7,708,6,42.7,678329,1019555
2308,231,8,708,6,61.0,678329,1019555
2309,231,9,708,6,87.4,678329,1019555
2310,231,10,708,6,125.0,678329,1019555
2311,232,1,101,4,5.0,721196,7599214
2312,232,2,101,4,7.1,721196,7599214
2313,232,3,101,4,10.2,721196,7599214
2314,232,4,101,4,14.6,721196,7599214
2315,232,5,101,4,20.9,721196,7599214
2316,232,6,101,4,29.9,721196,7599214
2317,232,7,101,4,42.7,721196,7599214
2318,232,8,101,4,61.0,721196,7599214
2319,232,9,101,4,87.4,721196,7599214
2320,232,10,101,4,125.0,721196,7599214
2321,233,1,116,3,5.0,875891,7017791
2322,233,2,116,3,7.1,875891,7017791
2323,233,3,116,3,10.2,875891,7017791
2324,233,4,116,3,14.6,875891,7017791
2325,233,5,116,3,20.9,875891,7017791
2326,233,6,116,3,29.9,875891,7017791
2327,233,7,116,3,42.7,875891,7017791
2328,233,8,116,3,61.0,875891,7017791
2329,233,9,116,3,87.4,875891,7017791
2330,233,10,116,3,125.0,875891,7017791
2331,234,1,379,5,5.0,610314,7355052
2332,234,2,379,5,7.1,610314,7355052
2333,234,3,379,5,10.2,610314,7355052
2334,234,4,379,5,14.6,610314,7355052
2335,234,5,379,5,20.9,610314,7355052
2336,234,6,379,5,29.9,610314,7355052
2337,234,7,379,5,42.7,610314,7355052
2338,234,8,379,5,61.0,610314,7355052
2339,234,9,379,5,87.4,610314,7355052
2340,234,10,379,5,125.0,610314,7355052
2341,235,1,138,8,5.0,1171787,7528049
2342,235,2,138,8,7.1,1171787,7528049
2343,235,3,138,8,10.2,1171787,7528049
2344,235,4,138,8,14.6,1171787,7528049
2345,235,5,138,8,20.9,1171787,7528049
2346,235,6,138,8,29.9,1171787,7528049
2347,235,7,138,8,42.7,1171787,7528049
2348,235,8,138,8,61.0,1171787,7528049
2349,235,9,138,8,87.4,1171787,7528049
2350,235,10,138,8,125.0,1171787,7528049
2351,236,1,812,2,5.0,1165666,4518912
2352,236,2,812,2,7.1,1165666,4518912
2353,236,3,812,2,10.2,1165666,4518912
2354,236,4,812,2,14.6,1165666,4518912
2355,236,5,812,2,20.9,1165666,4518912
2356,236,6,812,2,29.9,1165666,4518912
2357,236,7,812,2,42.7,1165666,4518912
2358,236,8,812,2,61.0,1165666,4518912
2359,236,9,812,2,87.4,1165666,4518912
2360,236,10,812,2,125.0,1165666,4518912
2361,237,1,861,5,5.0,931901,5044129
2362,237,2,861,5,7.1,931901,5044129
2363,237,3,861,5,10.2,931901,5044129
2364,237,4,861,5,14.6,931901,5044129
2365,237,5,861,5,20.9,931901,5044129
2366,237,6,861,5,29.9,931901,5044129
2367,237,7,861,5,42.7,931901,5044129
2368,237,8,861,5,61.0,931901,5044129
2369,237,9,861,5,87.4,931901,5044129
2370,237,10,861,5,125.0,931901,5044129
2371,238,1,523,3,5.0,87049,6051201
2372,238,2,523,3,7.1,87049,6051201
2373,238,3,523,3,10.2,87049,6051201
2374,238,4,523,3,14.6,87049,6051201
2375,238,5,523,3,20.9,87049,6051201
2376,238,6,523,3,29.9,87049,6051201
2377,238,7,523,3,42.7,87049,6051201
2378,238,8,523,3,61.0,87049,6051201
2379,238,9,523,3,87.4,87049,6051201
2380,238,10,523,3,125.0,87049,6051201
2381,239,1,629,6,5.0,380820,2391488
2382,239,2,629,6,7.1,380820,2391488
2383,239,3,629,6,10.2,380820,2391488
2384,239,4,629,6,14.6,380820,2391488
2385,239,5,629,6,20.9,380820,2391488
2386,239,6,629,6,29.9,380820,2391488
2387,239,7,629,6,42.7,380820,2391488
2388,239,8,629,6,61.0,380820,2391488
2389,239,9,629,6,87.4,380820,2391488
2390,239,10,629,6,125.0,380820,2391488
2391,240,1,96,4,5.0,594459,4227296
2392,240,2,96,4,7.1,594459,4227296
2393,240,3,96,4,10.2,594459,4227296
2394,240,4,96,4,14.6,594459,4227296
2395,240,5,96,4,20.9,594459,4227296
2396,240,6,96,4,29.9,594459,4227296
2397,240,7,96,4,42.7,594459,4227296
2398,240,8,96,4,61.0,594459,4227296
2399,240,9,96,4,87.4,594459,4227296
2400,240,10,96,4,125.0,594459,4227296
2401,241,1,771,5,5.0,276448,724741
2402,241,2,771,5,7.1,276448,724741
2403,241,3,771,5,10.2,276448,724741
2404,241,4,771,5,14.6,276448,724741
2405,241,5,771,5,20.9,276448,724741
2406,241,6,771,5,29.9,276448,724741
2407,241,7,771,5,42.7,276448,724741
2408,241,8,771,5,61.0,276448,724741
2409,241,9,771,5,87.4,276448,724741
2410,241,10,771,5,125.0,276448,724741
2411,242,1,605,5,5.0,400588,1176586
2412,242,2,605,5,7.1,400588,1176586
2413,242,3,605,5,10.2,400588,1176586
2414,242,4,605,5,14.6,400588,1176586
2415,242,5,605,5,20.9,400588,1176586
2416,242,6,605,5,29.9,400588,1176586
2417,242,7,605,5,42.7,400588,1176586
2418,242,8,605,5,61.0,400588,1176586
2419,242,9,605,5,87.4,400588,1176586
2420,242,10,605,5,125.0,400588,1176586
2421,243,1,387,4,5.0,863832,2127595
2422,243,2,387,4,7.1,863832,2127595
2423,243,3,387,4,10.2,863832,2127595
2424,243,4,387,4,14.6,863832,2127595
2425,243,5,387,4,20.9,863832,2127595
2426,243,6,387,4,29.9,863832,2127595
2427,243,7,387,4,42.7,863832,2127595
2428,243,8,387,4,61.0,863832,2127595
2429,243,9,387,4,87.4,863832,2127595
2430,243,10,387,4,125.0,863832,2127595
2431,244,1,485,6,5.0,850807,295537
2432,244,2,485,6,7.1,850807,295537
2433,244,3,485,6,10.2,850807,295537
2434,244,4,485,6,14.6,850807,295537
2435,244,5,485,6,20.9,850807,295537
2436,244,6,485,6,29.9,850807,295537
2437,244,7,485,6,42.7,850807,295537
2438,244,8,485,6,61.0,850807,295537
2439,244,9,485,6,87.4,850807,295537
2440,244,10,485,6,125.0,850807,295537
2441,245,1,414,4,5.0,771964,7743600
2442,245,2,414,4,7.1,771964,7743600
2443,245,3,414,4,10.2,771964,7743600
2444,245,4,414,4,14.6,771964,7743600
2445,245,5,414,4,20.9,771964,7743600
2446,245,6,414,4,29.9,771964,7743600
2447,245,7,414,4,42.7,771964,7743600
2448,245,8,414,4,61.0,771964,7743600
2449,245,9,414,4,87.4,771964,7743600
2450,245,10,414,4,125.0,771964,7743600
2451,246,1,288,8,5.0,455990,4214430
2452,246,2,288,8,7.1,455990,4214430
2453,246,3,288,8,10.2,455990,4214430
2454,246,4,288,8,14.6,455990,4214430
2455,246,5,288,8,20.9,455990,4214430
2456,246,6,288,8,29.9,455990,4214430
2457,246,7,288,8,42.7,455990,4214430
2458,246,8,288,8,61.0,455990,4214430
2459,246,9,288,8,87.4,455990,4214430
2460,246,10,288,8,125.0,455990,4214430
2461,247,1,281,4,5.0,164553,7278692
2462,247,2,281,4,7.1,164553,7278692
2463,247,3,281,4,10.2,164553,7278692
2464,247,4,281,4,14.6,164553,7278692
2465,247,5,281,4,20.9,164553,7278692
2466,247,6,281,4,29.9,164553,7278692
2467,247,7,281,4,42.7,164553,7278692
2468,247,8,281,4,61.0,164553,7278692
2469,247,9,281,4,87.4,164553,7278692
2470,247,10,281,4,125.0,164553,7278692
2471,248,1,445,4,5.0,95834,3926454
2472,248,2,445,4,7.1,95834,3926454
2473,248,3,445,4,10.2,95834,3926454
2474,248,4,445,4,14.6,95834,3926454
2475,248,5,445,4,20.9,95834,3926454
2476,248,6,445,4,29.9,95834,3926454
2477,248,7,445,4,42.7,95834,3926454
2478,248,8,445,4,61.0,95834,3926454
2479,248,9,445,4,87.4,95834,3926454
2480,248,10,445,4,125.0,95834,3926454
2481,249,1,306,6,5.0,848302,7005107
2482,249,2,306,6,7.1,848302,7005107
2483,249,3,306,6,10.2,848302,7005107
2484,249,4,306,6,14.6,848302,7005107
2485,249,5,306,6,20.9,848302,7005107
2486,249,6,306,6,29.9,848302,7005107
2487,249,7,306,6,42.7,848302,7005107
2488,249,8,306,6,61.0,848302,7005107
2489,249,9,306,6,87.4,848302,7005107
2490,249,10,306,6,125.0,848302,7005107
2491,250,1,649,5,5.0,548096,267648
2492,250,2,649,5,7.1,548096,267648
2493,250,3,649,5,10.2,548096,267648
2494,250,4,649,5,14.6,548096,267648
2495,250,5,649,5,20.9,548096,267648
2496,250,6,649,5,29.9,548096,267648
2497,250,7,649,5,42.7,548096,267648
2498,250,8,649,5,61.0,548096,267648
2499,250,9,649,5,87.4,548096,267648
2500,250,10,649,5,125.0,548096,267648
